Age,LgRank,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Injury,Days,Games missed,Position_DF,Position_FW,Position_MF,PreferredFoot_ Both,PreferredFoot_ Left,PreferredFoot_ Right
31,18,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,0,1,0
16,20,1,0,11,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.84,0.84,0,0.0,0.0,0,1,0,0,0,1
19,18,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1
20,2,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,0,0.0,0.0,0,0,1,0,1,0
18,12,13,5,514,5.7,0,0,0,0,0,0,3,0,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,0,1
19,12,36,28,2597,14.399999999999999,9,1,10,9,0,0,8,0,4.146630236794171,4.016211293260474,1.9076502732240441,6.024590163934427,12,59,34,0.325,0.045,0.37,0.325,0.37,0.12415300546448085,0.06285063752276865,0.18703096539162115,0.12045537340619306,0.18332422586520947,0,0.0,0.0,0,0,1,0,0,1
19,9,36,28,2597,14.399999999999999,9,1,10,9,0,0,8,0,4.146630236794171,4.016211293260474,1.9076502732240441,6.024590163934427,12,59,34,0.325,0.045,0.37,0.325,0.37,0.12415300546448085,0.06285063752276865,0.18703096539162115,0.12045537340619306,0.18332422586520947,0,0.0,0.0,0,0,1,0,0,1
20,18,20,12,1064,11.8,0,1,1,0,0,0,4,0,1.5,1.4,0.9,2.3,9,48,14,0.0,0.08,0.08,0.0,0.08,0.14,0.08,0.22,0.13,0.21,1,98.0,18.0,0,0,1,0,0,1
21,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,1
22,9,27,25,2211,12.299999999999999,1,3,4,1,0,0,6,1,2.20688995215311,2.1444976076555022,2.5385645933014356,4.680956937799042,0,0,0,0.025,0.07,0.09,0.025,0.09,0.0580956937799043,0.0798373205741626,0.1379234449760765,0.0567464114832535,0.1366124401913875,2,14.0,4.0,1,0,0,0,0,1
22,1,27,25,2211,12.299999999999999,1,3,4,1,0,0,6,1,2.20688995215311,2.1444976076555022,2.5385645933014356,4.680956937799042,0,0,0,0.025,0.07,0.09,0.025,0.09,0.0580956937799043,0.0798373205741626,0.1379234449760765,0.0567464114832535,0.1366124401913875,2,14.0,4.0,1,0,0,0,0,1
23,16,19,4,568,6.3,0,0,0,0,0,0,1,0,1.103444976076555,1.0722488038277511,1.2692822966507178,2.340478468899521,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0580956937799043,0.0798373205741626,0.1379234449760765,0.0567464114832535,0.1366124401913875,0,0.0,0.0,1,0,0,0,0,1
24,7,62,62,5580,31.0,0,0,0,0,0,0,10,0,2.8,2.8,1.6,4.4,10,118,16,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.07,0.05,0.07,2,96.0,15.0,1,0,0,0,0,1
25,15,105,105,9258,34.3,9,3,12,9,0,0,24,0,9.899999999999999,9.899999999999999,0.8999999999999999,10.8,12,315,18,0.09000000000000001,0.03,0.12,0.09000000000000001,0.12,0.10000000000000002,0.01,0.11,0.10000000000000002,0.11,3,42.0,6.0,1,0,0,0,0,1
26,10,38,38,3420,38.0,2,2,4,2,0,0,10,0,2.1,2.1,3.1,5.2,2,83,2,0.05,0.05,0.11,0.05,0.11,0.06,0.08,0.14,0.06,0.14,0,0.0,0.0,1,0,0,0,0,1
27,17,36,36,3240,36.0,1,0,1,1,0,0,6,0,3.4,3.4,1.2,4.5,4,83,13,0.03,0.0,0.03,0.03,0.03,0.09,0.03,0.13,0.09,0.13,1,13.0,4.0,1,0,0,0,0,1
28,18,35,35,3106,34.5,1,2,3,1,0,0,11,0,2.5,2.5,0.5,3.0,3,97,11,0.03,0.06,0.09,0.03,0.09,0.07,0.01,0.09,0.07,0.09,0,0.0,0.0,1,0,0,0,0,1
29,17,38,38,3420,38.0,1,1,2,1,0,0,6,0,3.1,3.1,2.9,6.0,13,106,11,0.03,0.03,0.05,0.03,0.05,0.08,0.08,0.16,0.08,0.16,0,0.0,0.0,1,0,0,0,0,1
30,19,13,13,1169,13.0,1,1,2,1,0,0,2,0,1.0,1.0,0.5,1.6,3,45,6,0.08,0.08,0.15,0.08,0.15,0.08,0.04,0.12,0.08,0.12,0,0.0,0.0,1,0,0,0,0,1
22,8,31,24,2104,11.7,2,4,6,2,0,0,6,0,3.2932604735883424,3.032422586520947,3.215300546448088,6.249180327868853,0,0,0,0.095,0.175,0.27,0.095,0.27,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,0,1
22,16,31,24,2104,11.7,2,4,6,2,0,0,6,0,3.2932604735883424,3.032422586520947,3.215300546448088,6.249180327868853,0,0,0,0.095,0.175,0.27,0.095,0.27,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,0,1
23,17,20,14,1361,15.1,1,0,1,1,0,0,4,0,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.07,0.0,0.07,0.07,0.07,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,0,1
24,14,37,37,3324,36.9,7,3,10,7,0,0,10,0,3.5,3.5,2.3,5.9,73,222,79,0.19,0.08,0.27,0.19,0.27,0.1,0.06,0.16,0.1,0.16,0,0.0,0.0,0,0,1,0,0,1
25,11,35,34,3062,34.0,5,6,11,5,0,0,7,0,6.2,6.2,4.7,10.8,58,202,83,0.15,0.18,0.32,0.15,0.32,0.18,0.14,0.32,0.18,0.32,1,26.0,4.0,0,0,1,0,0,1
26,19,37,36,3156,35.1,4,2,6,4,0,0,9,0,5.2,5.2,3.9,9.0,69,161,96,0.11,0.06,0.17,0.11,0.17,0.15,0.11,0.26,0.15,0.26,0,0.0,0.0,0,0,1,0,0,1
27,10,29,29,2443,27.1,2,3,5,2,0,0,6,0,2.3,2.3,2.0,4.3,34,104,70,0.07,0.11,0.18,0.07,0.18,0.09,0.07,0.16,0.09,0.16,1,64.0,11.0,0,0,1,0,0,1
28,16,30,29,2537,28.2,2,4,6,2,0,0,6,0,2.2,2.2,2.0,4.2,33,113,54,0.07,0.14,0.21,0.07,0.21,0.08,0.07,0.15,0.08,0.15,1,42.0,11.0,0,0,1,0,0,1
29,17,25,17,1533,17.0,5,2,7,5,0,0,6,1,2.4,2.4,2.2,4.6,23,38,66,0.29,0.12,0.41,0.29,0.41,0.14,0.13,0.27,0.14,0.27,1,51.0,9.0,0,0,1,0,0,1
30,19,13,13,1125,12.5,4,0,4,4,0,0,4,0,4.4,4.4,1.9,6.3,27,35,70,0.32,0.0,0.32,0.32,0.32,0.35,0.15,0.5,0.35,0.5,0,0.0,0.0,0,0,1,0,0,1
18,3,11,10,882,4.8999999999999995,8,0,8,8,0,0,3,0,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.41,0.0,0.41,0.41,0.41,0.05415300546448085,0.05285063752276865,0.10703096539162114,0.05045537340619305,0.10332422586520945,2,22.0,14.0,0,0,1,0,0,1
18,2,11,10,882,4.8999999999999995,8,0,8,8,0,0,3,0,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.41,0.0,0.41,0.41,0.41,0.05415300546448085,0.05285063752276865,0.10703096539162114,0.05045537340619305,0.10332422586520945,2,22.0,14.0,0,0,1,0,0,1
19,8,41,32,2924,10.833333333333334,4,1,5,4,0,0,5,0,5.146630236794171,5.016211293260474,4.907650273224045,9.924590163934425,32,128,42,0.06999999999999999,0.02666666666666667,0.09666666666666666,0.06999999999999999,0.09666666666666666,0.11276867030965392,0.11190042501517909,0.22468731026108077,0.11030358227079536,0.2222161505768063,0,0.0,0.0,0,0,1,0,0,1
19,2,41,32,2924,10.833333333333334,4,1,5,4,0,0,5,0,5.146630236794171,5.016211293260474,4.907650273224045,9.924590163934425,32,128,42,0.06999999999999999,0.02666666666666667,0.09666666666666666,0.06999999999999999,0.09666666666666666,0.11276867030965392,0.11190042501517909,0.22468731026108077,0.11030358227079536,0.2222161505768063,0,0.0,0.0,0,0,1,0,0,1
19,17,41,32,2924,10.833333333333334,4,1,5,4,0,0,5,0,5.146630236794171,5.016211293260474,4.907650273224045,9.924590163934425,32,128,42,0.06999999999999999,0.02666666666666667,0.09666666666666666,0.06999999999999999,0.09666666666666666,0.11276867030965392,0.11190042501517909,0.22468731026108077,0.11030358227079536,0.2222161505768063,0,0.0,0.0,0,0,1,0,0,1
20,4,41,36,3304,36.7,4,8,12,4,0,0,8,0,3.9,3.9,7.9,11.8,52,147,69,0.11,0.22,0.33,0.11,0.33,0.11,0.21,0.32,0.11,0.32,0,0.0,0.0,0,0,1,0,0,1
21,8,17,8,875,4.8500000000000005,0,1,1,0,0,0,3,0,2.4466302367941712,2.3162112932604737,2.107650273224044,4.424590163934426,8,33,18,0.0,0.055,0.055,0.0,0.055,0.09915300546448085,0.08285063752276864,0.17703096539162116,0.09545537340619305,0.17332422586520946,2,178.0,16.0,0,0,1,0,0,1
21,17,17,8,875,4.8500000000000005,0,1,1,0,0,0,3,0,2.4466302367941712,2.3162112932604737,2.107650273224044,4.424590163934426,8,33,18,0.0,0.055,0.055,0.0,0.055,0.09915300546448085,0.08285063752276864,0.17703096539162116,0.09545537340619305,0.17332422586520946,2,178.0,16.0,0,0,1,0,0,1
22,19,13,12,1067,11.9,1,1,2,1,0,0,2,0,1.3,1.3,2.2,3.5,13,43,29,0.08,0.08,0.17,0.08,0.17,0.11,0.18,0.3,0.11,0.3,0,0.0,0.0,0,0,1,0,0,1
31,6,24,16,1516,8.4,0,2,2,0,0,0,4,0,2.20688995215311,2.1444976076555022,2.5385645933014356,4.680956937799042,0,0,0,0.0,0.12,0.12,0.0,0.12,0.0580956937799043,0.0798373205741626,0.1379234449760765,0.0567464114832535,0.1366124401913875,2,118.0,15.0,1,0,0,0,0,1
32,12,31,29,2499,13.850000000000001,2,4,6,2,0,0,7,0,1.903444976076555,1.8722488038277512,4.869282296650718,6.740478468899521,90,103,113,0.035,0.075,0.11,0.035,0.11,0.04404784688995215,0.1049186602870813,0.14896172248803824,0.04337320574162675,0.14830622009569375,0,0.0,0.0,1,0,0,0,0,1
32,2,31,29,2499,13.850000000000001,2,4,6,2,0,0,7,0,1.903444976076555,1.8722488038277512,4.869282296650718,6.740478468899521,90,103,113,0.035,0.075,0.11,0.035,0.11,0.04404784688995215,0.1049186602870813,0.14896172248803824,0.04337320574162675,0.14830622009569375,0,0.0,0.0,1,0,0,0,0,1
33,6,60,56,5138,28.5,4,4,8,4,0,0,18,2,1.0,1.0,6.2,7.2,142,310,248,0.07,0.07,0.14,0.07,0.14,0.02,0.11,0.13,0.02,0.13,2,7.0,1.0,1,0,0,0,0,1
34,3,30,23,2140,11.899999999999999,4,4,8,4,0,0,6,0,1.0,1.0,4.8,5.800000000000001,59,126,124,0.15,0.15,0.305,0.15,0.305,0.04,0.195,0.235,0.04,0.235,0,0.0,0.0,1,0,0,0,0,1
34,2,30,23,2140,11.899999999999999,4,4,8,4,0,0,6,0,1.0,1.0,4.8,5.800000000000001,59,126,124,0.15,0.15,0.305,0.15,0.305,0.04,0.195,0.235,0.04,0.235,0,0.0,0.0,1,0,0,0,0,1
35,1,26,16,1425,15.8,1,4,5,1,0,0,4,0,1.3,1.2,2.2,3.4,31,42,100,0.06,0.25,0.32,0.06,0.32,0.08,0.14,0.22,0.07,0.22,1,13.0,3.0,1,0,0,0,0,1
36,14,24,10,1250,13.9,0,2,2,0,0,0,2,0,0.4,0.4,1.0,1.4,27,45,57,0.0,0.14,0.14,0.0,0.14,0.03,0.07,0.1,0.03,0.1,0,0.0,0.0,1,0,0,0,0,1
37,7,29,23,2036,22.6,1,0,1,1,0,0,7,0,0.5,0.5,1.0,1.4,29,107,33,0.04,0.0,0.04,0.04,0.04,0.02,0.04,0.06,0.02,0.06,0,0.0,0.0,1,0,0,0,0,1
38,19,12,12,989,11.0,0,0,0,0,0,0,6,1,0.1,0.1,0.8,1.0,19,41,13,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,0,0.0,0.0,1,0,0,0,0,1
17,7,6,4,480,2.65,1,0,1,1,0,0,0,0,1.103444976076555,1.0722488038277511,1.2692822966507178,2.340478468899521,0,4,0,0.25,0.0,0.25,0.25,0.25,0.02904784688995215,0.0399186602870813,0.06896172248803825,0.02837320574162675,0.06830622009569375,0,0.0,0.0,1,0,0,0,1,0
17,12,6,4,480,2.65,1,0,1,1,0,0,0,0,1.103444976076555,1.0722488038277511,1.2692822966507178,2.340478468899521,0,4,0,0.25,0.0,0.25,0.25,0.25,0.02904784688995215,0.0399186602870813,0.06896172248803825,0.02837320574162675,0.06830622009569375,0,0.0,0.0,1,0,0,0,1,0
18,15,13,13,1170,6.5,0,0,0,0,0,0,0,0,1.203444976076555,1.1722488038277512,1.2692822966507178,2.440478468899521,4,24,0,0.0,0.0,0.0,0.0,0.0,0.034047846889952146,0.0399186602870813,0.07396172248803826,0.03337320574162675,0.07330622009569375,2,92.0,24.0,1,0,0,0,1,0
18,5,13,13,1170,6.5,0,0,0,0,0,0,0,0,1.203444976076555,1.1722488038277512,1.2692822966507178,2.440478468899521,4,24,0,0.0,0.0,0.0,0.0,0.0,0.034047846889952146,0.0399186602870813,0.07396172248803826,0.03337320574162675,0.07330622009569375,2,92.0,24.0,1,0,0,0,1,0
19,11,10,8,674,3.75,1,0,1,1,0,0,1,1,1.603444976076555,1.5722488038277511,1.2692822966507178,2.840478468899521,1,12,0,0.115,0.0,0.115,0.115,0.115,0.08904784688995215,0.0399186602870813,0.12896172248803825,0.08837320574162674,0.12830622009569376,2,64.0,0.0,1,0,0,0,1,0
19,16,10,8,674,3.75,1,0,1,1,0,0,1,1,1.603444976076555,1.5722488038277511,1.2692822966507178,2.840478468899521,1,12,0,0.115,0.0,0.115,0.115,0.115,0.08904784688995215,0.0399186602870813,0.12896172248803825,0.08837320574162674,0.12830622009569376,2,64.0,0.0,1,0,0,0,1,0
20,14,112,88,8148,11.3,8,4,12,8,0,0,8,0,10.81377990430622,10.688995215311005,10.27712918660287,20.961913875598086,28,320,16,0.045,0.025,0.07,0.045,0.07,0.06404784688995216,0.0699186602870813,0.13396172248803825,0.06337320574162675,0.13330622009569376,8,90.0,18.0,1,0,0,0,1,0
20,2,112,88,8148,11.3,8,4,12,8,0,0,8,0,10.81377990430622,10.688995215311005,10.27712918660287,20.961913875598086,28,320,16,0.045,0.025,0.07,0.045,0.07,0.06404784688995216,0.0699186602870813,0.13396172248803825,0.06337320574162675,0.13330622009569376,8,90.0,18.0,1,0,0,0,1,0
21,19,11,11,990,11.0,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,0,25,2,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,0,0.0,0.0,1,0,0,0,1,0
15,7,16,15,1066,11.8,0,0,0,0,0,0,3,0,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.0,0.111491002570694,0.2289974293059125,0.0,0.2193316195372751,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,0,1
16,18,22,15,1368,15.2,2,0,0,2,0,0,7,0,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.13,0.111491002570694,0.2289974293059125,0.13,0.2193316195372751,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,0,1
17,14,15,15,1280,14.2,1,0,0,1,0,0,7,0,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.07,0.111491002570694,0.2289974293059125,0.07,0.2193316195372751,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,0,1
18,4,50,28,3014,16.7,4,0,4,4,0,0,16,2,2.2,2.2,1.8,4.0,38,152,28,0.12,0.0,0.12,0.12,0.12,0.07,0.05,0.12,0.07,0.12,2,18.0,3.0,0,0,1,0,0,1
19,10,32,11,1359,15.1,1,0,1,1,0,0,2,1,2.6,2.6,1.1,3.7,24,59,21,0.07,0.0,0.07,0.07,0.07,0.17,0.07,0.24,0.17,0.24,0,0.0,0.0,0,0,1,0,0,1
20,17,33,29,2488,27.6,1,2,3,1,0,0,9,0,3.0,3.0,2.6,5.6,27,79,49,0.04,0.07,0.11,0.04,0.11,0.11,0.09,0.2,0.11,0.2,1,10.0,2.0,0,0,1,0,0,1
21,19,11,11,920,10.2,0,0,0,0,0,0,1,0,1.1,1.1,2.3,3.4,9,51,25,0.0,0.0,0.0,0.0,0.0,0.11,0.22,0.33,0.11,0.33,0,0.0,0.0,0,0,1,0,0,1
18,2,5,4,443,4.9,0,0,0,0,0,0,1,0,1.103444976076555,1.0722488038277511,1.2692822966507178,2.340478468899521,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0580956937799043,0.0798373205741626,0.1379234449760765,0.0567464114832535,0.1366124401913875,0,0.0,0.0,1,0,0,0,1,0
19,2,23,22,1998,22.2,0,3,3,0,0,0,4,0,1.103444976076555,1.0722488038277511,1.2692822966507178,2.340478468899521,0,0,0,0.0,0.14,0.14,0.0,0.14,0.0580956937799043,0.0798373205741626,0.1379234449760765,0.0567464114832535,0.1366124401913875,1,9.0,2.0,1,0,0,0,1,0
20,2,69,69,5874,21.8,9,12,21,9,0,0,15,0,3.310334928229665,3.2167464114832534,3.8078468899521534,7.021435406698563,0,0,0,0.14,0.18000000000000002,0.32,0.14,0.32,0.05809569377990429,0.0798373205741626,0.1379234449760765,0.05674641148325351,0.1366124401913875,3,18.0,4.0,1,0,0,0,1,0
21,1,66,66,5796,21.5,6,6,12,6,0,0,6,0,3.310334928229665,3.2167464114832534,3.8078468899521534,7.021435406698563,0,0,0,0.09000000000000001,0.09000000000000001,0.19000000000000003,0.09000000000000001,0.19000000000000003,0.05809569377990429,0.0798373205741626,0.1379234449760765,0.05674641148325351,0.1366124401913875,3,34.0,9.0,1,0,0,0,1,0
22,2,112,108,9320,12.95,4,12,16,4,0,0,8,0,6.41377990430622,6.2889952153110045,8.27712918660287,14.161913875598085,32,108,108,0.045,0.105,0.15,0.045,0.15,0.049047846889952146,0.0699186602870813,0.12396172248803825,0.04837320574162675,0.12330622009569375,8,90.0,12.0,1,0,0,0,1,0
22,16,112,108,9320,12.95,4,12,16,4,0,0,8,0,6.41377990430622,6.2889952153110045,8.27712918660287,14.161913875598085,32,108,108,0.045,0.105,0.15,0.045,0.15,0.049047846889952146,0.0699186602870813,0.12396172248803825,0.04837320574162675,0.12330622009569375,8,90.0,12.0,1,0,0,0,1,0
23,17,34,30,2655,29.5,0,0,0,0,0,0,4,0,0.5,0.5,1.2,1.8,31,100,72,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,1,23.0,3.0,1,0,0,0,1,0
24,19,9,9,807,9.0,2,0,2,2,0,0,1,0,1.1,1.1,0.3,1.4,4,16,16,0.22,0.0,0.22,0.22,0.22,0.12,0.03,0.15,0.12,0.15,0,0.0,0.0,1,0,0,0,1,0
24,8,32,30,2735,30.4,4,2,6,4,0,0,4,0,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.13,0.07,0.2,0.13,0.2,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,0,1
25,20,35,35,3071,34.1,0,1,1,0,0,0,10,0,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.0,0.03,0.03,0.0,0.03,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,0,1
26,7,33,32,2681,29.8,1,1,2,1,0,0,11,0,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.03,0.03,0.07,0.03,0.07,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,0,1
27,8,33,32,2751,30.6,2,1,3,2,0,0,7,2,1.5,1.5,0.8,2.4,26,128,27,0.07,0.03,0.1,0.07,0.1,0.05,0.03,0.08,0.05,0.08,0,0.0,0.0,0,0,1,0,0,1
28,8,132,128,11288,31.4,0,8,8,0,0,0,24,0,2.4,2.4,3.2,5.6,160,864,120,0.0,0.06,0.06,0.0,0.06,0.02,0.03,0.05,0.02,0.05,4,49.0,10.0,0,0,1,0,0,1
29,1,60,57,4959,18.4,3,6,9,3,0,0,6,0,3.9000000000000004,3.9000000000000004,8.100000000000001,12.0,111,525,81,0.05000000000000001,0.11,0.16,0.05000000000000001,0.16,0.07,0.15,0.22,0.07,0.22,3,42.0,8.0,0,0,1,0,0,1
30,2,56,40,3162,17.6,4,2,6,4,0,0,6,0,1.6,1.6,1.8,3.4,92,326,60,0.11,0.06,0.17,0.11,0.17,0.05,0.05,0.1,0.05,0.1,2,17.0,5.0,0,0,1,0,0,1
31,1,52,36,3282,18.2,6,2,8,6,0,0,8,0,2.8,2.8,3.4,6.2,56,264,70,0.16,0.05,0.22,0.16,0.22,0.08,0.09,0.17,0.08,0.17,2,18.0,5.0,0,0,1,0,0,1
32,17,33,32,2577,28.6,0,1,1,0,0,0,7,0,0.7,0.7,1.1,1.8,27,98,19,0.0,0.03,0.03,0.0,0.03,0.03,0.04,0.06,0.03,0.06,0,0.0,0.0,0,0,1,0,0,1
33,19,10,9,764,8.5,1,0,1,1,0,0,3,0,0.8,0.8,0.6,1.4,16,33,17,0.12,0.0,0.12,0.12,0.12,0.09,0.07,0.16,0.09,0.16,0,0.0,0.0,0,0,1,0,0,1
18,15,21,19,1591,17.7,3,5,8,3,0,0,2,0,2.0,2.0,3.4,5.4,75,41,56,0.17,0.28,0.45,0.17,0.45,0.11,0.19,0.3,0.11,0.3,0,0.0,0.0,0,1,0,0,1,0
19,10,114,114,10014,37.1,6,18,24,6,0,0,15,0,6.8999999999999995,6.8999999999999995,23.1,30.0,438,291,327,0.05000000000000001,0.16,0.22,0.05000000000000001,0.22,0.06,0.21,0.27,0.06,0.27,3,21.0,3.0,0,1,0,0,1,0
20,17,36,34,3069,34.1,2,5,7,2,0,0,1,0,1.1,1.1,6.2,7.2,102,101,102,0.06,0.15,0.21,0.06,0.21,0.03,0.18,0.21,0.03,0.21,1,20.0,3.0,0,1,0,0,1,0
21,18,38,35,3107,34.5,0,1,1,0,0,0,1,0,2.3,2.3,4.6,6.9,93,104,112,0.0,0.03,0.03,0.0,0.03,0.07,0.13,0.2,0.07,0.2,0,0.0,0.0,0,1,0,0,1,0
22,17,36,28,2498,27.8,7,3,10,7,0,0,5,0,3.5,3.5,6.1,9.6,76,69,128,0.25,0.11,0.36,0.25,0.36,0.13,0.22,0.35,0.13,0.35,0,0.0,0.0,0,1,0,0,1,0
23,19,10,9,753,8.4,0,1,1,0,0,0,0,0,1.2,1.2,2.3,3.4,24,21,38,0.0,0.12,0.12,0.0,0.12,0.14,0.27,0.41,0.14,0.41,1,34.0,4.0,0,1,0,0,1,0
19,1,20,14,1095,6.1000000000000005,5,1,6,5,0,0,1,0,9.762637362637362,8.961172161172161,5.380952380952381,14.334798534798535,0,0,0,0.37,0.06,0.43,0.37,0.43,0.3372283272283272,0.1817460317460317,0.519010989010989,0.3187057387057387,0.5006105006105006,2,108.0,16.0,0,1,0,0,0,1
19,7,20,14,1095,6.1000000000000005,5,1,6,5,0,0,1,0,9.762637362637362,8.961172161172161,5.380952380952381,14.334798534798535,0,0,0,0.37,0.06,0.43,0.37,0.43,0.3372283272283272,0.1817460317460317,0.519010989010989,0.3187057387057387,0.5006105006105006,2,108.0,16.0,0,1,0,0,0,1
20,8,32,18,1882,20.9,4,6,10,4,0,0,4,0,4.9,4.8,2.6,7.4,42,27,125,0.19,0.29,0.48,0.19,0.48,0.23,0.12,0.36,0.23,0.36,1,68.0,14.0,0,1,0,0,0,1
21,8,35,19,1784,19.8,6,2,8,6,0,0,3,0,5.5,5.5,1.4,6.9,32,31,136,0.3,0.1,0.4,0.3,0.4,0.28,0.07,0.35,0.28,0.35,1,26.0,1.0,0,1,0,0,0,1
22,12,36,30,2626,29.2,13,1,14,13,0,0,9,0,15.3,15.3,1.5,16.8,40,50,156,0.45,0.03,0.48,0.45,0.48,0.52,0.05,0.57,0.52,0.57,0,0.0,0.0,0,1,0,0,0,1
23,10,66,64,5742,31.9,32,0,32,32,0,0,6,0,32.6,32.6,4.0,36.6,72,92,320,0.5,0.0,0.5,0.5,0.5,0.51,0.06,0.57,0.51,0.57,2,32.0,5.0,0,1,0,0,0,1
24,16,17,15,1283,14.3,5,2,7,3,2,3,2,0,6.5,4.2,1.6,5.7,9,17,50,0.35,0.14,0.49,0.21,0.35,0.46,0.11,0.57,0.29,0.4,1,125.0,32.0,0,1,0,0,0,1
25,17,51,45,3495,12.9,6,3,9,3,3,3,9,0,17.4,15.0,2.4000000000000004,17.700000000000003,54,45,168,0.15,0.08,0.23,0.08,0.15,0.45,0.06,0.51,0.38999999999999996,0.45,3,167.0,17.0,0,1,0,0,0,1
26,19,10,8,656,7.3,3,0,3,3,0,0,0,0,3.4,3.4,0.2,3.7,12,11,31,0.41,0.0,0.41,0.41,0.41,0.47,0.03,0.5,0.47,0.5,1,25.0,4.0,0,1,0,0,0,1
20,4,6,2,166,0.95,0,1,1,0,0,0,0,0,9.762637362637362,8.961172161172161,5.380952380952381,14.334798534798535,0,0,0,0.0,0.85,0.85,0.0,0.85,0.3372283272283272,0.1817460317460317,0.519010989010989,0.3187057387057387,0.5006105006105006,0,0.0,0.0,0,1,0,0,1,0
20,5,6,2,166,0.95,0,1,1,0,0,0,0,0,9.762637362637362,8.961172161172161,5.380952380952381,14.334798534798535,0,0,0,0.0,0.85,0.85,0.0,0.85,0.3372283272283272,0.1817460317460317,0.519010989010989,0.3187057387057387,0.5006105006105006,0,0.0,0.0,0,1,0,0,1,0
21,3,74,64,4982,27.7,8,4,12,8,0,0,4,0,8.6,8.6,7.6,16.2,148,200,570,0.14,0.07,0.22,0.14,0.22,0.16,0.14,0.29,0.16,0.29,2,17.0,2.0,0,1,0,0,1,0
22,1,46,45,3794,42.2,6,8,14,6,0,0,1,0,10.9,10.9,10.4,21.3,166,178,464,0.14,0.19,0.33,0.14,0.33,0.26,0.25,0.5,0.26,0.5,0,0.0,0.0,0,1,0,0,1,0
